id,amount,description,card_type,date,time,bank,full_email,category,created_at
4077,300.0,"Bill Payment - MASTERCARD, NEO FIN. WORL","debit card",2024-12-02,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4078,110.0,"E-Transfer to Youlahia","debit card",2024-12-02,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4079,30.07,"MAXI #8634","credit card",2025-02-09,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4080,49.32,"RESTAURANT ALI BABA","credit card",2025-02-11,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4081,11.49,"Amazon.ca Prime Member","credit card",2025-02-12,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4082,50.84,"BOULANGERIE PATISSERIE","credit card",2025-02-13,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4083,197.25,"RESTAURANT LUCILLES","credit card",2025-02-15,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4084,13.23,"Microsoft*Microsoft 365","credit card",2025-02-17,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4085,87.47,"MAXI #8634","credit card",2025-02-17,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4086,17.19,"Audible CA","credit card",2025-02-18,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4087,50.85,"MAXI #8634","credit card",2025-02-19,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4088,9.42,"MCDONALD'S #41226","credit card",2025-02-19,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4089,25.44,"KORYO KOREAN BARBEQUE","credit card",2025-02-21,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4090,9.19,STEAMGAMES.COM,"credit card",2025-02-28,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4091,32.85,"MAXI #8634","credit card",2025-02-28,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4092,17.45,"BURGER KING #14554","credit card",2025-03-01,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4093,34.5,"R B STATIONNEMENT","credit card",2025-03-01,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4094,90.96,"DA INDIAN BISTRO","credit card",2025-03-01,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4095,9.9,"BOULANGERIE PATISSERIE","credit card",2025-03-04,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4096,15.99,Amazon.ca,"credit card",2025-03-05,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4097,51.68,Amazon.ca,"credit card",2025-01-09,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4098,107.08,Amazon.ca,"credit card",2025-01-09,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4099,550.72,TELUQ,"credit card",2025-01-11,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4100,24.12,Amazon.ca,"credit card",2025-01-11,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4101,17.12,Amazon.ca,"credit card",2025-01-11,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4102,16.0,"AEROPORTS DE MONTREAL","credit card",2025-01-11,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4103,7.52,"MCDONALD'S #41226","credit card",2025-01-11,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4104,11.49,"Amazon.ca Prime Member","credit card",2025-01-12,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4105,440.72,TELUQ,"credit card",2025-01-13,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4106,100.26,"JEAN COUTU 100","credit card",2025-01-13,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4107,36.34,"RESTAURANT ALI BABA","credit card",2025-01-15,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4108,31.49,Amazon.ca,"credit card",2025-01-16,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4109,118.64,Amazon.ca,"credit card",2025-01-17,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4110,17.19,"Audible CA","credit card",2025-01-18,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4111,11.1,"MCDONALD'S #41226","credit card",2025-01-18,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4112,22.79,"LS FiveGuys 1970","credit card",2025-01-19,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4113,34.47,Amazon.ca,"credit card",2025-01-20,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4114,9.01,"MCDONALD'S #41226","credit card",2025-01-21,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4115,9.2,Microsoft*Store,"credit card",2025-01-23,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4116,65.0,"CENTRE DES SCIENCES DE MO","credit card",2025-01-24,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4117,19.77,"WENDY'S RESTUARANTS","credit card",2025-01-25,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4118,6.99,Amazon.ca,"credit card",2025-01-26,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4119,22.97,Amazon.ca,"credit card",2025-01-26,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4120,22.79,"LS FiveGuys 1970","credit card",2025-01-26,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4121,79.41,"MAXI #8634","credit card",2025-01-26,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4122,9.19,"STEAM PURCHASE","credit card",2025-01-26,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4123,40.67,"MAXI #8634","credit card",2025-01-29,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4124,32.39,"RESTAURANT ALI BABA","credit card",2025-01-30,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4125,19.61,"TIM HORTONS #6029","credit card",2025-02-01,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4126,27.99,"EPICERIE AFRICAINE LE GO","credit card",2025-02-01,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4127,40.99,"BOULANGERIE PATISSERIE","credit card",2025-02-02,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4128,30.2,"COUCHE-TARD #1319","credit card",2025-02-04,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4129,8.35,"MCDONALD'S #40703","credit card",2025-02-04,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4130,1.5,"MAXI #8634","credit card",2025-02-05,,cibc_credit,"",Uncategorized,"2025-06-15 17:52:43"
4215,11.99,"DEPANNEUR ULTRA LAVAL",Neo,2025-02-05,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4216,14.94,"GOOGLE *YouTubePremium 650-253-0000",Neo,2025-01-27,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4217,14.94,"GOOGLE *YouTubePremium 650-253-0000",Neo,2024-12-27,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4218,18.52,"A&W #5526 BOISBRIAND BOISBRIAND",Neo,2024-11-29,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4219,29.75,"PETRO-ADA 13057 BOISBRIAND",Neo,2024-11-29,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4220,3.9,"A30 EXPRESS SALABERRY-DE-",Neo,2024-11-28,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4221,3.9,"A30 EXPRESS SALABERRY-DE-",Neo,2024-11-28,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4222,14.94,"GOOGLE *YouTubePremium 650-253-0000",Neo,2024-11-27,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4223,3.9,"A30 EXPRESS SALABERRY-DE-",Neo,2024-11-25,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4224,4.11,"PETRO ADA12739 DORVAL",Neo,2024-11-25,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4225,94.37,"MAXI #8634 LAVAL",Neo,2024-11-24,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4226,15.86,"MCDONALD'S #41226 LAVAL",Neo,2024-11-15,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4227,881.68,"CENTRE VETERINAIRE LAV LAVAL",Neo,2024-11-15,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4228,209.51,"MAXI #8634 LAVAL",Neo,2024-11-10,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4229,36.78,"Microsoft*Xbox Mississauga",Neo,2024-10-30,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4230,19.5,"REQ/020100054613394 QUEBEC",Neo,2024-10-28,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4231,13.25,"Store Laval",Neo,2024-10-27,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4232,14.94,"GOOGLE *YouTubePremium 650-253-0000",Neo,2024-10-27,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4233,137.96,"ADIAN TIRE STORES BROSSARD",Neo,2024-10-21,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4234,28.69,"EQUIFAX ADA CO. 855-233-9226",Neo,2024-10-16,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4235,8.77,"MCDONALD'S #41226 LAVAL",Neo,2024-10-14,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4236,7.0,"COLLEGE MONTMORENCY LAVAL",Neo,2024-10-12,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4237,10.31,"COUCHE-TARD # 1298 MONT-ROYAL",Neo,2024-10-11,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4238,40.13,"ESSO COUCHE-TARD VILLE MONT-RO",Neo,2024-10-11,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4239,7.0,"COLLEGE MONTMORENCY LAVAL",Neo,2024-10-06,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4240,3.49,"MAXI #8634 LAVAL",Neo,2024-10-04,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4241,61.79,"AMAZON MKTPLACE PMTS Amzn.com/bill",Neo,2024-10-03,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4242,16.74,"GOFULLPAGE.COM +18605544264",Neo,2024-10-01,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4243,14.94,"GOOGLE *YouTubePremium 650-253-0000",Neo,2024-09-27,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4244,23.5,"Interest Charged",Neo,2024-09-24,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4245,12.31,"BOULANGERIE PATISSERIE Laval",Neo,2024-09-24,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4246,14.02,"MCDONALD'S #41226 LAVAL",Neo,2024-09-23,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4247,10.0,"ROYALMOUNT Montreal",Neo,2024-09-22,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4248,3.88,"BOUTIK MONTMORENCY LAVAL",Neo,2024-09-21,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4249,7.0,"COLLEGE MONTMORENCY LAVAL",Neo,2024-09-21,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4250,13.79,"MCDONALD'S #41226 LAVAL",Neo,2024-09-20,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4251,5.0,"ROYALMOUNT Montreal",Neo,2024-09-20,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4252,14.48,"MCDONALD'S #41226 LAVAL",Neo,2024-09-19,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4253,16.36,"Subway 45491 Dorval",Neo,2024-09-18,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4254,28.69,"EQUIFAX ADA CO. 855-233-9226",Neo,2024-09-16,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4255,22.28,"MCDONALD'S #41226 LAVAL",Neo,2024-09-15,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4256,72.34,"JEAN COUTU 225 MONTREAL-NORD",Neo,2024-09-01,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4257,14.94,"GOOGLE *YouTubePremium 650-253-0000",Neo,2024-08-27,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4258,1264.0,"CENTRE DE SANTE DENTAI LAVAL",Neo,2024-08-21,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4259,28.69,"EQUIFAX ADA CO. 855-233-9226",Neo,2024-08-16,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4260,10.8,"MCDONALD'S #41226 LAVAL",Neo,2024-08-15,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4261,14.0,"MCDONALD'S #41226 LAVAL",Neo,2024-08-14,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4262,11.26,"JEAN COUTU 100 LAVAL",Neo,2024-08-12,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4263,2.29,"DEPANNEUR ULTRA LAVAL",Neo,2024-08-11,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4264,7.46,"MCDONALD'S #41226 LAVAL",Neo,2024-08-11,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4265,17.7,"MCDONALD'S #41226 LAVAL",Neo,2024-08-11,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4266,674.67,"CENTRE VETERINAIRE LAV LAVAL",Neo,2024-08-08,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4267,19.91,"BOULANGERIE PATISSERIE Laval",Neo,2024-08-07,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4268,89.19,"STH #263 Express HAWKESBURY",Neo,2024-08-03,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4269,14.94,"GOOGLE *YouTubePremium 650-253-0000",Neo,2024-07-27,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4270,13.33,"MCDONALD'S #41226 LAVAL",Neo,2024-07-26,,neo_credit,"",Uncategorized,"2025-06-17 00:46:59"
4271,124.48,"MAXI #8634 LAVAL",Neo-Elite,2025-02-09,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4272,14.82,"BURGER KING #3690 MONTREAL",Neo-Elite,2025-02-08,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4273,179.58,"MAXI #8662 VERDUN",Neo-Elite,2024-12-26,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4274,106.89,"CHOMEDEY HYUNDAI LAVAL",Neo-Elite,2024-12-17,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4275,21.44,"KORYO KOREAN BARBEQUE LAVAL",Neo-Elite,2024-12-15,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4276,29.64,"WENDY'S RESTUARANTS LAVAL",Neo-Elite,2024-12-05,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4277,12.0,"DIMA SHOP MONTREAL",Neo-Elite,2024-12-05,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4278,31.0,"TRANSPORTS ILO MONTREAL",Neo-Elite,2024-12-05,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4279,79.71,"STH #206 Valleyfield SALABERRY-DE",Neo-Elite,2024-11-28,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4280,10.1,"TIM HORTONS #1830 LAVAL",Neo-Elite,2024-11-23,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4281,11.82,"TIM HORTONS #1830 LAVAL",Neo-Elite,2024-11-23,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4282,19.65,"MAXI #8634 LAVAL",Neo-Elite,2024-11-18,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4283,40.69,"PIZZERIA ALLO TERREBONNE",Neo-Elite,2024-11-17,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4284,14.02,"MCDONALD'S #41226 LAVAL",Neo-Elite,2024-11-13,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4285,206.94,"AUBAINERIE LAVAL LAVAL",Neo-Elite,2024-11-13,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4286,16.32,"MAXI #8634 LAVAL",Neo-Elite,2024-11-03,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4287,16.71,"VAN HOUTTE LAVAL",Neo-Elite,2024-11-03,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4288,25.0,"ADMINISTRATION PORTUAI MONTREAL",Neo-Elite,2024-11-02,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4289,333.4,"CROISIERES AML (TJ) QUEBEC",Neo-Elite,2024-10-30,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4290,38.84,"JEAN COUTU 100 LAVAL",Neo-Elite,2024-10-28,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4291,203.86,"aliexpress Vancouver",Neo-Elite,2024-10-28,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4292,7.0,"COLLEGE MONTMORENCY LAVAL",Neo-Elite,2024-10-27,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4293,7.0,"COLLEGE MONTMORENCY LAVAL",Neo-Elite,2024-10-26,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4294,19.12,"BURGER KING #14326 MONTREAL",Neo-Elite,2024-10-23,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4295,7.5,"STM PL DES ARTS DIE101 MONTREAL",Neo-Elite,2024-10-14,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4296,32.86,"Subway 23371 Montreal",Neo-Elite,2024-10-14,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4297,2.5,"ROYALMOUNT Montreal",Neo-Elite,2024-10-14,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4298,6.0,"NAYAX ADA INC MASTE FREDERICTON",Neo-Elite,2024-10-11,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4299,122.96,"WAL-MART # 3149 MASCOUCHE",Neo-Elite,2024-09-23,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4300,20.16,"JUGO JUICE JUG256 MONT-ROYAL",Neo-Elite,2024-09-22,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4301,19.8,"VAN HOUTTE LAVAL",Neo-Elite,2024-09-14,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4302,18.94,"OSMOW'S MONTREAL MONTREAL",Neo-Elite,2024-09-13,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4303,16.0,"CRECCAL INVESTMENTS MONTREAL",Neo-Elite,2024-09-13,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4304,40.0,"CENTRE DE SERVICE LEVE LAVAL",Neo-Elite,2024-09-07,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4305,149.0,"Membership Fee",Neo-Elite,2024-08-31,,neo_credit,"",Uncategorized,"2025-06-17 00:59:52"
4306,19.98,"Store Laval Can","credit card",2025-06-11,21:25:26,neo_credit,"


( # )



*****************
*Your purchase at Store Laval Can*
*****************

Hi Mamadou,

You made a purchase of $19.98 at Store Laval Can on June 11th, 2025 at 5:24PM (EDT).

If this wasn't you, log in to freeze your card and contact us.

Log in ( https://member.neofinancial.com/accounts/credit/64bd8485508a22cbfc2f06e7/transactions )


*Have questions?*
Find answers in the Neo Help Centre ( https://support.neofinancial.com/hc/en-ca ) or contact us ( https://www.neofinancial.com/contact ).
 
Copyright © 2024 Neo Financial
200 8 Ave SW #400
Calgary, Alberta T2P 1B5
 
( https://twitter.com/neofinancial ) ( https://www.facebook.com/neofinancial ) ( https://www.instagram.com/neofinancial ) ( https://www.linkedin.com/company/neo-financial )

Please don’t reply to this email. This is a generated email, so you won’t receive a response. If you have questions, find answers in the Neo Help Centre ( https://support.neofinancial.com/hc/en-ca ).

Terms & Conditions ( https://www.neofinancial.com/legal/platform-policy ) - Privacy Policy ( https://www.neofinancial.com/legal/privacy-policy )
 


",Uncategorized,"2025-06-17 06:13:17"
4307,11.49,"UBER UBERONE TORONTO ON","credit card",2025-02-04,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4308,58.91,"UBER UBEREATS TORONTO ON","credit card",2025-02-10,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4309,10.67,"AMAZON PRIME FR PARIS FRA","credit card",2025-02-10,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4310,31.03,"GOOGLE *Google One 650-253-0000 NS","credit card",2025-02-18,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4311,6.59,"INTEREST CHARGE","credit card",2025-03-03,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4312,41.16,"UBER UBEREATS TORONTO ON","credit card",2025-01-06,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4313,6.66,"OCULUS *LQ64HGL2B2 Menlo Park CA","credit card",2025-01-06,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4314,51.66,"UBER UBEREATS TORONTO ON","credit card",2025-01-13,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4315,10.64,"AMAZON PRIME FR PARIS FRA","credit card",2025-01-13,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4316,31.03,"GOOGLE *ONE AI Premium 650-253-0000 NS","credit card",2025-01-17,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4317,51.66,"UBER UBEREATS TORONTO ON","credit card",2025-01-20,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4318,51.93,"UBER UBEREATS TORONTO ON","credit card",2025-01-27,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4319,13.48,"UBER* TRIP TORONTO ON","credit card",2025-01-31,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4320,95.48,"UBER* EATS TORONTO ON","credit card",2025-02-03,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4321,9.67,"UBER UBERTRIP TORONTO ON","credit card",2025-02-03,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4322,81.96,"UBER UBEREATS TORONTO ON","credit card",2025-02-03,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4323,8.18,"UBER UBEREATS TORONTO ON","credit card",2025-02-03,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4324,6.66,"OCULUS *9BXF6FQ2B2 Menlo Park CA","credit card",2024-12-06,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4325,40.62,"WENDY'S RESTUARANTS LAVAL QC","credit card",2024-12-09,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4326,45.72,"UBER UBEREATS TORONTO ON","credit card",2024-12-10,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4327,10.73,"AMAZON PRIME FR PARIS FRA","credit card",2024-12-11,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4328,50.79,"UBER UBEREATS TORONTO ON","credit card",2024-12-13,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4329,54.64,"UBER UBEREATS TORONTO ON","credit card",2024-12-16,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4330,10.35,"MAXI #8634 LAVAL QC","credit card",2024-12-16,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4331,121.79,"MAXI #8634 LAVAL QC","credit card",2024-12-16,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4332,31.03,"GOOGLE *ONE AI Premium 650-253-0000 NS","credit card",2024-12-17,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4333,32.34,"UBER* TRIP TORONTO ON","credit card",2024-12-18,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4334,4.84,"UBER UBERTRIP TORONTO ON","credit card",2024-12-18,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4335,13.5,"UBER UBERTRIP TORONTO ON","credit card",2024-12-19,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4336,12.64,"MCDONALD'S #40380 LAVAL QC","credit card",2024-12-19,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4337,6.19,"MCDONALD'S #41226 LAVAL QC","credit card",2024-12-19,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4338,35.25,"WAL-MART #3047 LAVAL QC","credit card",2024-12-19,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4339,91.77,"Uniqlo Canada POS_CA_M Montreal QC","credit card",2024-12-23,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4340,36.04,"TOM-Americas BBQ Montreal QC","credit card",2024-12-23,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4341,9.0,"DESJARDINS GESTION IMM MONTREAL QC","credit card",2024-12-23,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4342,32.54,"UBER UBEREATS TORONTO ON","credit card",2024-12-23,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4343,23.53,"MCDONALD'S #41226 LAVAL QC","credit card",2024-12-23,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4344,44.26,"UBER* EATS TORONTO ON","credit card",2024-12-27,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4345,49.05,"UBER UBEREATS TORONTO ON","credit card",2024-12-27,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4346,87.37,"CANADIAN TIRE #300 LAVAL QC","credit card",2024-12-30,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4347,52.8,"UBER UBEREATS TORONTO ON","credit card",2024-12-30,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4348,6.9,"WAL-MART #3047 LAVAL QC","credit card",2024-12-30,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4349,7.31,"UBER UBERONE TORONTO ON","credit card",2024-12-30,,mbna_credit,"",Uncategorized,"2025-06-17 16:48:48"
4356,294.0,"CENTRE DE SANTE DENTAIRE","credit card",2025-02-04,,capital_one_credit,"",Uncategorized,"2025-06-17 17:09:00"
4357,3.62,"COUCHE-TARD #1319","credit card",2025-02-04,,capital_one_credit,"",Uncategorized,"2025-06-17 17:09:00"
4358,63.24,"BELL CANADA","credit card",2025-02-03,,capital_one_credit,"",Uncategorized,"2025-06-17 17:09:00"
4359,33.93,"OPENAI ChatGPT Subscription","credit card",2025-01-22,,capital_one_credit,"",Uncategorized,"2025-06-17 17:09:00"
4360,29.88,"Adobe Subscription","credit card",2025-01-22,,capital_one_credit,"",Uncategorized,"2025-06-17 17:09:00"
4361,9.69,"AGENCE DE MOBILITE DURABLE","credit card",2025-01-03,,capital_one_credit,"",Uncategorized,"2025-06-17 17:09:00"
4362,63.24,"BELL CANADA","credit card",2025-01-03,,capital_one_credit,"",Uncategorized,"2025-06-17 17:09:00"
4363,15.22,"AGENCE DE MOBILITE DURABLE","credit card",2024-12-29,,capital_one_credit,"",Uncategorized,"2025-06-17 17:09:00"
4364,44.84,"CINEPLEX ENTERTAINMENT","credit card",2024-12-28,,capital_one_credit,"",Uncategorized,"2025-06-17 17:09:00"
4365,34.04,"OPENAI ChatGPT Subscription","credit card",2024-12-22,,capital_one_credit,"",Uncategorized,"2025-06-17 17:09:00"
